"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3004#1","3004","brick","Brick 1 x 2","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3004#1","3004","brick","Brick 1 x 2","4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","stack"
"3004#1","3004","brick","Brick 1 x 2","4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","stack"
"3004p06#1","3004p06","brick","Brick 1 x 2","4070#1","4070","minifig","Brick Special 1 x 1 with Headlight","touch"
"3004p06#1","3004p06","brick","Brick 1 x 2","4070#2","4070","minifig","Brick Special 1 x 1 with Headlight","touch"
"3004p06#1","3004p06","brick","Brick 1 x 2","3024#3","3024","plate","Plate 1 x 1","touch"
"3004p06#1","3004p06","brick","Brick 1 x 2","3024#4","3024","plate","Plate 1 x 1","touch"
"3004p06#1","3004p06","brick","Brick 1 x 2","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3004p06#1","3004p06","brick","Brick 1 x 2","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3004p06#1","3004p06","brick","Brick 1 x 2","3823#1","3823","panel","Windscreen 2 x 4 x 2","stack"
"4070#1","4070","minifig","Brick Special 1 x 1 with Headlight","3024#3","3024","plate","Plate 1 x 1","touch"
"4070#1","4070","minifig","Brick Special 1 x 1 with Headlight","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"4070#2","4070","minifig","Brick Special 1 x 1 with Headlight","3024#4","3024","plate","Plate 1 x 1","touch"
"4070#2","4070","minifig","Brick Special 1 x 1 with Headlight","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3024#3","3024","plate","Plate 1 x 1","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3024#4","3024","plate","Plate 1 x 1","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","3070b#1","3070b","tile","Tile 1 x 1 with Groove","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","3070b#2","3070b","tile","Tile 1 x 1 with Groove","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","4213#2","4213","minifig","Hinge Vehicle Roof 4 x 4","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","190145a#1","190145a","other","Sticker Sheet for Set 6361-1","stack"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3023#1","3023","plate","Plate 1 x 2","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3023#2","3023","plate","Plate 1 x 2","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3070b#1","3070b","tile","Tile 1 x 1 with Groove","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3070b#2","3070b","tile","Tile 1 x 1 with Groove","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","4315#1","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","4315#2","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"4215a#1","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3020#1","3020","plate","Plate 2 x 4","touch"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","190145a#2","190145a","other","Sticker Sheet for Set 6361-1","stack"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3023#1","3023","plate","Plate 1 x 2","touch"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3023#2","3023","plate","Plate 1 x 2","touch"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3070b#1","3070b","tile","Tile 1 x 1 with Groove","touch"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3070b#2","3070b","tile","Tile 1 x 1 with Groove","touch"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","4315#1","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","4315#2","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"4215a#2","4215a","panel","Panel 1 x 4 x 3 [Solid Studs]","3020#1","3020","plate","Plate 2 x 4","touch"
"3023#1","3023","plate","Plate 1 x 2","3070b#1","3070b","tile","Tile 1 x 1 with Groove","touch"
"3023#1","3023","plate","Plate 1 x 2","4315#1","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"3023#1","3023","plate","Plate 1 x 2","4315#2","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"3023#1","3023","plate","Plate 1 x 2","3020#1","3020","plate","Plate 2 x 4","touch"
"3023#2","3023","plate","Plate 1 x 2","3070b#2","3070b","tile","Tile 1 x 1 with Groove","touch"
"3023#2","3023","plate","Plate 1 x 2","4315#1","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"3023#2","3023","plate","Plate 1 x 2","4315#2","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"3023#2","3023","plate","Plate 1 x 2","3020#1","3020","plate","Plate 2 x 4","touch"
"3070b#1","3070b","tile","Tile 1 x 1 with Groove","4315#2","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"3070b#1","3070b","tile","Tile 1 x 1 with Groove","4213#2","4213","minifig","Hinge Vehicle Roof 4 x 4","touch"
"3070b#1","3070b","tile","Tile 1 x 1 with Groove","3020#1","3020","plate","Plate 2 x 4","touch"
"3070b#2","3070b","tile","Tile 1 x 1 with Groove","4315#2","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","touch"
"3070b#2","3070b","tile","Tile 1 x 1 with Groove","4213#2","4213","minifig","Hinge Vehicle Roof 4 x 4","touch"
"3070b#2","3070b","tile","Tile 1 x 1 with Groove","3020#1","3020","plate","Plate 2 x 4","touch"
"4315#1","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","3020#1","3020","plate","Plate 2 x 4","touch"
"4213#1","4213","minifig","Hinge Vehicle Roof 4 x 4","3024#5","3024","plate","Plate 1 x 1","stack"
"4213#1","4213","minifig","Hinge Vehicle Roof 4 x 4","3024#6","3024","plate","Plate 1 x 1","stack"
"4315#2","4315","minifig","Hinge Vehicle Roof Holder 1 x 4","3020#1","3020","plate","Plate 2 x 4","touch"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#1","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#3","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#2","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#4","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"3816#1","3816","minifig","Leg, Right","3817#1","3817","minifig","Leg, Left","touch"
"3816#1","3816","minifig","Leg, Right","3815#1","3815","other","3815","touch"
"3816#1","3816","minifig","Leg, Right","3820#1","3820","minifig","Minifig Hand","touch"
"3816#1","3816","minifig","Leg, Right","3820#2","3820","minifig","Minifig Hand","touch"
"3817#1","3817","minifig","Leg, Left","3815#1","3815","other","3815","touch"
"3817#1","3817","minifig","Leg, Left","3820#1","3820","minifig","Minifig Hand","touch"
"3817#1","3817","minifig","Leg, Left","3820#2","3820","minifig","Minifig Hand","touch"
"3815#1","3815","other","3815","3820#1","3820","minifig","Minifig Hand","touch"
"3815#1","3815","other","3815","3819#1","3819","other","3819","stack"
"3815#1","3815","other","3815","973#1","973","other","973","stack"
"3815#1","3815","other","3815","3820#2","3820","minifig","Minifig Hand","touch"
"3815#1","3815","other","3815","3818#1","3818","other","3818","stack"
"3820#1","3820","minifig","Minifig Hand","3819#1","3819","other","3819","touch"
"3820#1","3820","minifig","Minifig Hand","973#1","973","other","973","stack"
"3819#1","3819","other","3819","973#1","973","other","973","touch"
"3819#1","3819","other","3819","3624#1","3624","minifig","Cap, Police Style","stack"
"973#1","973","other","973","3820#2","3820","minifig","Minifig Hand","stack"
"973#1","973","other","973","3818#1","3818","other","3818","touch"
"973#1","973","other","973","3624#1","3624","minifig","Cap, Police Style","stack"
"973#1","973","other","973","3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","stack"
"3820#2","3820","minifig","Minifig Hand","3818#1","3818","other","3818","touch"
"3818#1","3818","other","3818","3624#1","3624","minifig","Cap, Police Style","stack"
"3624#1","3624","minifig","Cap, Police Style","3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","touch"
